authorisationnumber	concept_id	concept_name	concept_code	mapping_typ
80.225	19022826	mycophenolate mofetil 500 MG Oral Tablet	200060	
80.256	43133429	ebastine 10 MG Disintegrating Oral Tablet	OMOP476078	
80.257	36882081	ebastine 20 MG Disintegrating Oral Tablet	OMOP1000444	
80.272	40165246	rosuvastatin calcium 10 MG Oral Tablet [Crestor]	859749	EXACT
80.273	40165254	rosuvastatin calcium 20 MG Oral Tablet [Crestor]	859753	EXACT
80.275	40165262	rosuvastatin calcium 5 MG Oral Tablet [Crestor]	859426	EXACT
80.278	40224722	docetaxel 20 MG/ML	1001404	EXACT
80.280	40165246	rosuvastatin calcium 10 MG Oral Tablet [Crestor]	859749	EXACT
80.282	40165262	rosuvastatin calcium 5 MG Oral Tablet [Crestor]	859426	EXACT
80.283	40165254	rosuvastatin calcium 20 MG Oral Tablet [Crestor]	859753	EXACT
80.284	40165258	rosuvastatin calcium 40 MG Oral Tablet [Crestor]	859421	EXACT
80.285	734360	pregabalin 25 MG Oral Capsule	483442	
80.286	19112671	pregabalin 75 MG Oral Capsule	483450	
80.287	19112670	pregabalin 150 MG Oral Capsule	483440	
80.288	734392	pregabalin 300 MG Oral Capsule	483444	
80.295	19019050	ibuprofen 20 MG/ML Oral Suspension	197803	
80.296	19123237	rasagiline 1 MG Oral Tablet	608328	
80.305	1526476	ezetimibe 10 MG Oral Tablet	349556	
80.318	19075002	cefuroxime 500 MG Oral Tablet	309098	
80.319	19019073	ibuprofen 600 MG Oral Tablet	197806	
80.320	19075001	cefuroxime 250 MG Oral Tablet	309097	
80.351	19123237	rasagiline 1 MG Oral Tablet	608328	
80.355	19123237	rasagiline 1 MG Oral Tablet	608328	
80.393	44817980	acetaminophen Effervescent Oral Tablet	1536879	BROAD
80.401	715259	duloxetine	72625	BROAD
80.402	715259	duloxetine	72625	BROAD
80.411	45774943	naloxone hydrochloride 10 MG / oxycodone hydrochloride 20 MG Extended Release Oral Tablet	1545904	EXACT
80.439	36883849	Ambroxol 20 MG Oral Lozenge	OMOP997717	
80.440	21158991	Rupatadine 10 MG Oral Tablet	OMOP294921	
80.453	40228206	cetirizine hydrochloride 1 MG/ML Oral Solution [Zyrtec]	1020021	EXACT
80.457	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815	
80.459	766814	quetiapine	51272	BROAD
80.460	40173411	168 HR buprenorphine 0.02 MG/HR Transdermal System	904876	BROAD
80.461	1133201	buprenorphine	1819	BROAD
80.462	40221142	buprenorphine Transdermal System	1806212	EXACT
80.464	36407451	Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution	OMOP3099493	EXACT
80.475	1526476	ezetimibe 10 MG Oral Tablet	349556	
80.477	19064246	citicoline 100 MG/ML Oral Solution	251062	EXACT
80.485	40236691	acetaminophen 500 MG / diphenhydramine hydrochloride 25 MG Oral Tablet	1092189	BROAD
80.491	19102213	aripiprazole 5 MG Oral Tablet	402131	
80.492	757690	aripiprazole 10 MG Oral Tablet	349545	
80.494	757691	aripiprazole 30 MG Oral Tablet	349547	
80.521	40174503	risedronate sodium 75 MG Oral Tablet [Actonel]	905086	EXACT
80.525	19102491	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet	403853	EXACT
80.526	21082044	Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet	OMOP365569	
80.527	19102492	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet	403854	EXACT
80.528	19102493	hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet	403855	EXACT
80.533	19123237	rasagiline 1 MG Oral Tablet	608328	
80.561	43526404	gadoterate meglumine	1421151	EXACT
80.562	43526404	gadoterate meglumine	1421151	EXACT
80.577	19102171	olmesartan medoxomil 10 MG Oral Tablet	401971	EXACT
80.578	19096740	olmesartan medoxomil 20 MG Oral Tablet	349401	EXACT
80.579	19096752	olmesartan medoxomil 40 MG Oral Tablet	349405	EXACT
80.580	757755	aripiprazole 1 MG/ML Oral Solution	485496	
80.584	19102171	olmesartan medoxomil 10 MG Oral Tablet	401971	EXACT
80.585	19096740	olmesartan medoxomil 20 MG Oral Tablet	349401	EXACT
80.586	19096752	olmesartan medoxomil 40 MG Oral Tablet	349405	EXACT
80.594	920626	betamethasone 0.5 MG/ML Oral Solution	246255	
80.597	42903006	buprenorphine 0.0525 MG/HR Transdermal System	1360119	EXACT
80.613	1336975	tadalafil 10 MG Oral Tablet	484814	
80.614	19102192	tadalafil 20 MG Oral Tablet	402019	
80.617	40221123	testosterone Transdermal System	1806166	EXACT
80.626	19123237	rasagiline 1 MG Oral Tablet	608328	
80.628	40237701	calcium carbonate 1200 MG / cholecalciferol 1000 UNT Chewable Tablet	1099869	EXACT
80.633	989485	dutasteride 0.5 MG Oral Capsule	351172	
80.645	40226429	bimatoprost 0.1 MG/ML Ophthalmic Solution	1009339	
80.649	916010	solifenacin succinate 10 MG Oral Tablet [Vesicare]	539815	EXACT
80.650	19102493	hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet	403855	EXACT
80.651	21082044	Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet	OMOP365569	
80.652	19098164	voriconazole 200 MG Injection	351209	
80.653	19102491	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet	403853	EXACT
80.656	40221091	rivastigmine Transdermal System	1805978	EXACT
80.657	40221091	rivastigmine Transdermal System	1805978	EXACT
80.658	19102492	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet	403854	EXACT
80.659	40221091	rivastigmine Transdermal System	1805978	EXACT
80.684	19028901	leflunomide 10 MG Oral Tablet	205284	
80.685	19028902	leflunomide 20 MG Oral Tablet	205285	
80.696	723042	diazepam 5 MG Oral Tablet	197591	EXACT
80.697	723020	diazepam 10 MG Oral Tablet	197589	EXACT
80.698	723042	diazepam 5 MG Oral Tablet	197591	EXACT
80.699	723020	diazepam 10 MG Oral Tablet	197589	EXACT
80.723	19102171	olmesartan medoxomil 10 MG Oral Tablet	401971	EXACT
80.724	19096740	olmesartan medoxomil 20 MG Oral Tablet	349401	EXACT
80.725	19096752	olmesartan medoxomil 40 MG Oral Tablet	349405	EXACT
80.726	1742255	levofloxacin 500 MG Oral Tablet	199885	
80.728	1545997	atorvastatin 10 MG Oral Tablet	617312	
80.729	19123592	atorvastatin 20 MG Oral Tablet	617310	
80.730	21120987	atorvastatin 30 MG Oral Tablet	OMOP361862	
80.731	1545996	atorvastatin 40 MG Oral Tablet	617311	
80.732	21052381	atorvastatin 60 MG Oral Tablet	OMOP361576	
80.733	1545959	atorvastatin 80 MG Oral Tablet	259255	
80.737	40220561	immunoglobulin G, human 100 MG/ML Injection [Octagam]	1809500	EXACT
80.738	21082044	Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet	OMOP365569	
80.739	19102493	hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet	403855	EXACT
80.740	19102492	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet	403854	EXACT
80.741	19102491	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet	403853	EXACT
80.751	19011356	etoricoxib 60 MG Oral Tablet	388519	
80.752	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT
80.753	19101674	etoricoxib 90 MG Oral Tablet	388520	
80.754	19011358	etoricoxib 120 MG Oral Tablet	388521	
80.760	19106586	acetylcysteine 600 MG Oral Tablet	429042	
80.763	19102492	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet	403854	EXACT
80.764	21082044	Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet	OMOP365569	
80.765	19102493	hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet	403855	EXACT
80.767	19102491	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet	403853	EXACT
80.788	757755	aripiprazole 1 MG/ML Oral Solution	485496	
80.790	40165246	rosuvastatin calcium 10 MG Oral Tablet [Crestor]	859749	EXACT
80.791	40165254	rosuvastatin calcium 20 MG Oral Tablet [Crestor]	859753	EXACT
80.797	19102171	olmesartan medoxomil 10 MG Oral Tablet	401971	EXACT
80.798	19096740	olmesartan medoxomil 20 MG Oral Tablet	349401	EXACT
80.799	19096752	olmesartan medoxomil 40 MG Oral Tablet	349405	EXACT
80.818	43783772	Glycerin Rectal Solution	OMOP958557	BROAD
80.822	744800	zonisamide 100 MG Oral Capsule	314285	
80.823	19102550	zonisamide 50 MG Oral Capsule	403967	
80.826	19102549	zonisamide 25 MG Oral Capsule	403966	
80.832	21158991	Rupatadine 10 MG Oral Tablet	OMOP294921	
80.833	19123237	rasagiline 1 MG Oral Tablet	608328	
80.845	40242699	gemcitabine 38 MG/ML	1148918	
80.846	40242699	gemcitabine 38 MG/ML	1148918	
80.874	19122148	duloxetine 30 MG Delayed Release Oral Capsule	596930	
80.876	715300	duloxetine 60 MG Delayed Release Oral Capsule	596934	
80.877	21158991	Rupatadine 10 MG Oral Tablet	OMOP294921	
80.880	19102549	zonisamide 25 MG Oral Capsule	403966	
80.881	19102550	zonisamide 50 MG Oral Capsule	403967	
80.882	744800	zonisamide 100 MG Oral Capsule	314285	
80.884	19102549	zonisamide 25 MG Oral Capsule	403966	
80.920	916011	solifenacin succinate 5 MG Oral Tablet [Vesicare]	539817	EXACT
80.921	916010	solifenacin succinate 10 MG Oral Tablet [Vesicare]	539815	EXACT
80.925	40735547	Dexketoprofen 25 MG / Tramadol 75 MG Oral Tablet	OMOP4722100	
80.953	19102491	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet	403853	EXACT
80.954	19102492	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet	403854	EXACT
80.955	19102493	hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet	403855	EXACT
80.956	21082044	Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet	OMOP365569	
80.959	712620	ziprasidone 40 MG Oral Capsule	313776	
80.960	712621	ziprasidone 60 MG Oral Capsule	313777	
80.968	766931	quetiapine 150 MG Extended Release Oral Tablet	828287	
80.975	1177662	ibuprofen 400 MG Oral Capsule	245417	
80.990	19019418	omeprazole 20 MG Delayed Release Oral Capsule	198051	
80.994	19102549	zonisamide 25 MG Oral Capsule	403966	
80.995	19102550	zonisamide 50 MG Oral Capsule	403967	
80.996	744800	zonisamide 100 MG Oral Capsule	314285	
80021	43156619	Levonorgestrel 52 MG Intrauterine Drug Delivery System	OMOP444375	
80023	766931	quetiapine 150 MG Extended Release Oral Tablet	828287	
80024	19134838	quetiapine 200 MG Extended Release Oral Tablet	845030	
80025	19134840	quetiapine 300 MG Extended Release Oral Tablet	845032	
80037	42706059	tafluprost 0.015 MG/ML	1244608	BROAD
80042	1336975	tadalafil 10 MG Oral Tablet	484814	EXACT
80044	19102546	tadalafil 5 MG Oral Tablet	403957	EXACT
80045	19102192	tadalafil 20 MG Oral Tablet	402019	EXACT
80047	19098164	voriconazole 200 MG Injection	351209	EXACT
80051	40171483	24 HR pramipexole dihydrochloride 0.375 MG Extended Release Oral Tablet	901541	
80052	40171485	24 HR pramipexole dihydrochloride 0.75 MG Extended Release Oral Tablet	901546	
80053	40171487	24 HR pramipexole dihydrochloride 1.5 MG Extended Release Oral Tablet	901550	
80054	40240368	24 HR pramipexole dihydrochloride 2.25 MG Extended Release Oral Tablet	1114479	
80055	40171489	24 HR pramipexole dihydrochloride 3 MG Extended Release Oral Tablet	901555	
80057	40171491	24 HR pramipexole dihydrochloride 4.5 MG Extended Release Oral Tablet	901534	
80058	19122148	duloxetine 30 MG Delayed Release Oral Capsule	596930	
80059	715300	duloxetine 60 MG Delayed Release Oral Capsule	596934	
80066	19115197	amoxicillin 875 MG / clavulanate 125 MG Oral Tablet	562508	
80067	42903006	buprenorphine 0.0525 MG/HR Transdermal System	1360119	EXACT
80068	42902727	buprenorphine 0.035 MG/HR Transdermal System	1359840	EXACT
80069	42902864	buprenorphine 0.07 MG/HR Transdermal System	1359977	EXACT
80070	19079498	sildenafil 50 MG Oral Tablet	312950	
80071	19023529	capecitabine 150 MG Oral Tablet	200327	
80078	19023530	capecitabine 500 MG Oral Tablet	200328	
80087	36885738	Nicotine 14.2 MG Chewing Gum	OMOP1003343	
80096	19100315	teicoplanin 133 MG/ML	361001	EXACT
80097	36885788	Teicoplanin 200 MG Injectable Solution	OMOP997240	
80099	1344403	bicalutamide 50 MG Oral Tablet	199123	
80100	19096753	bicalutamide 150 MG Oral Tablet	349406	
80104	19122186	lopinavir 200 MG / ritonavir 50 MG Oral Tablet	597730	
80116	1146200	solifenacin succinate 1 MG/ML Oral Suspension [Vesicare]	2375325	EXACT
80119	40723825	ANTI-INHIBITOR COAGULANT COMPLEX 500 UNT Injectable Solution	OMOP4733200	
80123	19124358	aripiprazole 10 MG Disintegrating Oral Tablet	643019	
80124	19124358	aripiprazole 10 MG Disintegrating Oral Tablet	643019	
80125	19124368	aripiprazole 30 MG Disintegrating Oral Tablet	643058	
80139	19101750	imidapril 5 MG Oral Tablet	389183	
80140	19101751	imidapril 10 MG Oral Tablet	389184	
80141	19101749	imidapril 20 MG Oral Tablet	389182	
80146	19076899	epinephrine 1 MG/ML Injectable Solution	310132	BROAD
80147	793005	0.3 ML epinephrine 1 MG/ML Prefilled Syringe	1989112	EXACT
80148	19075002	cefuroxime 500 MG Oral Tablet	309098	
80149	36257198	Epinephrine 0.5 MG/ML Pen Injector	OMOP3108073	EXACT
80150	19006516	cefuroxime 250 MG Oral Tablet [Zinnat]	105186	EXACT
80156	43649438	100 MG Alprostadil 0.003 MG/MG Topical Cream	OMOP840187	EXACT
80162	21150510	amylmetacresol 0.6 MG / dichlorobenzyl alcohol 1.2 MG Oral Lozenge	OMOP361037	
80163	21150510	amylmetacresol 0.6 MG / dichlorobenzyl alcohol 1.2 MG Oral Lozenge	OMOP361037	
80171	1321637	bosentan 62.5 MG Oral Tablet	349253	
80172	41414062	bosentan 125 MG Oral Tablet	OMOP2612024	
80176	40166539	tamsulosin hydrochloride 0.4 MG Extended Release Oral Tablet	863675	EXACT
80177	43581891	Lidocaine 10 MG/ML / Phenylephrine 3.1 MG/ML / Tropicamide 0.2 MG/ML Injectable Solution	OMOP775072	
80182	19102213	aripiprazole 5 MG Oral Tablet	402131	
80183	757690	aripiprazole 10 MG Oral Tablet	349545	
80184	19096776	aripiprazole 15 MG Oral Tablet	349490	
80185	757691	aripiprazole 30 MG Oral Tablet	349547	
80195	19124358	aripiprazole 10 MG Disintegrating Oral Tablet	643019	
80199	1714278	voriconazole 200 MG Oral Tablet	349434	
80200	1714279	voriconazole 50 MG Oral Tablet	349435	
80209	19079462	risperidone 1 MG Oral Tablet	312830	
80210	736054	risperidone 3 MG Oral Tablet	312832	
80211	736014	risperidone 6 MG Oral Tablet	153791	
80220	19124358	aripiprazole 10 MG Disintegrating Oral Tablet	643019	
80221	19124360	aripiprazole 15 MG Disintegrating Oral Tablet	643022	
80222	757688	aripiprazole	89013	BROAD
80236	19133729	quetiapine 50 MG Extended Release Oral Tablet	832652	
80237	766931	quetiapine 150 MG Extended Release Oral Tablet	828287	
80238	19134842	quetiapine 400 MG Extended Release Oral Tablet	845034	
80239	19134838	quetiapine 200 MG Extended Release Oral Tablet	845030	
80240	19134840	quetiapine 300 MG Extended Release Oral Tablet	845032	
80241	19133729	quetiapine 50 MG Extended Release Oral Tablet	832652	
80243	19134838	quetiapine 200 MG Extended Release Oral Tablet	845030	
80244	19134840	quetiapine 300 MG Extended Release Oral Tablet	845032	
80245	19134842	quetiapine 400 MG Extended Release Oral Tablet	845034	
80247	19023551	omeprazole 40 MG Delayed Release Oral Capsule	200329	
80248	36882733	fluticasone / salmeterol Inhalant Powder	OMOP994600	BROAD
80253	19019418	omeprazole 20 MG Delayed Release Oral Capsule	198051	
80254	1304048	5 ML fulvestrant 50 MG/ML Prefilled Syringe	727762	
80258	19120672	linezolid 2 MG/ML [Zyvox]	574590	EXACT
80262	19011356	etoricoxib 60 MG Oral Tablet	388519	
80264	19101674	etoricoxib 90 MG Oral Tablet	388520	
80266	19029025	celecoxib 200 MG Oral Capsule	205323	
80276	19029024	celecoxib 100 MG Oral Capsule	205322	
80277	19029025	celecoxib 200 MG Oral Capsule	205323	
80291	19112671	pregabalin 75 MG Oral Capsule	483450	
80292	734392	pregabalin 300 MG Oral Capsule	483444	
80293	734360	pregabalin 25 MG Oral Capsule	483442	
80294	19112670	pregabalin 150 MG Oral Capsule	483440	
80297	19123237	rasagiline 1 MG Oral Tablet	608328	
80306	734360	pregabalin 25 MG Oral Capsule	483442	
80307	734396	pregabalin 50 MG Oral Capsule	483448	
80308	19112671	pregabalin 75 MG Oral Capsule	483450	
80309	734356	pregabalin 100 MG Oral Capsule	483438	
80310	19112670	pregabalin 150 MG Oral Capsule	483440	
80311	734394	pregabalin 200 MG Oral Capsule	483446	
80313	734392	pregabalin 300 MG Oral Capsule	483444	
80316	19123237	rasagiline 1 MG Oral Tablet	608328	
80321	19122573	esomeprazole 40 MG Injection [Nexium]	603536	EXACT
80334	766820	quetiapine 25 MG Oral Tablet	312744	
80335	766819	quetiapine 100 MG Oral Tablet	312743	
80336	766842	quetiapine 200 MG Oral Tablet	317174	
80337	766821	quetiapine 300 MG Oral Tablet	312745	
80338	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	
80339	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	
80340	19057161	ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet	238019	
80341	1119510	dextromethorphan	3289	BROAD
80342	1119510	dextromethorphan	3289	BROAD
80350	19120672	linezolid 2 MG/ML [Zyvox]	574590	EXACT
80352	42901137	phenylephrine hydrochloride 0.05 MG/ML	1314936	EXACT
80358	21082044	Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet	OMOP365569	
80359	19102491	hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet	403853	EXACT
80360	19027494	ibuprofen 40 MG/ML Oral Suspension	204442	EXACT
80362	19102493	hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet	403855	EXACT
80366	19075002	cefuroxime 500 MG Oral Tablet	309098	
80368	1736892	linezolid 600 MG Oral Tablet	311347	
80369	19102171	olmesartan medoxomil 10 MG Oral Tablet	401971	EXACT
80370	19096740	olmesartan medoxomil 20 MG Oral Tablet	349401	EXACT
80371	19096752	olmesartan medoxomil 40 MG Oral Tablet	349405	EXACT
80372	19123237	rasagiline 1 MG Oral Tablet	608328	
80373	19011356	etoricoxib 60 MG Oral Tablet	388519	
80374	19101674	etoricoxib 90 MG Oral Tablet	388520	
80375	21065513	etoricoxib 30 MG Oral Tablet	OMOP256582	EXACT
80376	19011358	etoricoxib 120 MG Oral Tablet	388521	
80377	19123237	rasagiline 1 MG Oral Tablet	608328	
80378	715300	duloxetine 60 MG Delayed Release Oral Capsule	596934	
80379	19122148	duloxetine 30 MG Delayed Release Oral Capsule	596930	
80380	783694	Amlodipine 10 MG / Ramipril 5 MG Oral Capsule	OMOP4831524	EXACT
80381	19103475	amlodipine 5 MG Oral Capsule	410587	BROAD
80383	783712	Amlodipine 10 MG / Ramipril 10 MG Oral Capsule	OMOP4831542	EXACT
80384	19103475	amlodipine 5 MG Oral Capsule	410587	BROAD
80387	19123237	rasagiline 1 MG Oral Tablet	608328	
80398	19112569	ezetimibe 10 MG / simvastatin 40 MG Oral Tablet	476350	
80400	1526479	ezetimibe 10 MG / simvastatin 20 MG Oral Tablet	476349	
80406	40222665	hydroxyzine hydrochloride 25 MG Oral Tablet [Atarax]	995264	EXACT
80407	19102171	olmesartan medoxomil 10 MG Oral Tablet	401971	EXACT
80408	19096740	olmesartan medoxomil 20 MG Oral Tablet	349401	EXACT
80409	19096752	olmesartan medoxomil 40 MG Oral Tablet	349405	EXACT
80415	42478964	Acetaminophen 325 MG / Tramadol 37.5 MG Effervescent Oral Tablet	OMOP418656	
80417	44785017	coagulation factor IX, human 1 UNT / coagulation factor X, human 1 UNT / factor VII, human 1 UNT / protein C, human 1 UNT / protein S, human 1 UNT / prothrombin, human 1 UNT Injection	1484958	
80429	19123237	rasagiline 1 MG Oral Tablet	608328	
80441	19102213	aripiprazole 5 MG Oral Tablet	402131	
80442	757690	aripiprazole 10 MG Oral Tablet	349545	
80443	19096776	aripiprazole 15 MG Oral Tablet	349490	
80444	19023525	paricalcitol 0.005 MG/ML Injectable Solution	200321	EXACT
80445	1517764	paricalcitol 0.002 MG/ML Injectable Solution	351154	EXACT
80450	744800	zonisamide 100 MG Oral Capsule	314285	
80452	19102550	zonisamide 50 MG Oral Capsule	403967	
80458	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816	
80464	36407451	Potassium Chloride 1.5 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution	OMOP3099493	EXACT
80465	44032322	Potassium Chloride 3 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution	OMOP1026953	EXACT
80469	19123237	rasagiline 1 MG Oral Tablet	608328	
80470	19123237	rasagiline 1 MG Oral Tablet	608328	
80473	1332500	amlodipine 10 MG / atorvastatin 10 MG Oral Tablet	597987	
80474	1332497	amlodipine 5 MG / atorvastatin 10 MG Oral Tablet	597977	
80476	1710312	tenofovir disoproxil fumarate 300 MG Oral Tablet	349251	
80478	19064246	citicoline 100 MG/ML Oral Solution	251062	EXACT
80479	19102171	olmesartan medoxomil 10 MG Oral Tablet	401971	EXACT
80480	19096740	olmesartan medoxomil 20 MG Oral Tablet	349401	EXACT
80481	19096752	olmesartan medoxomil 40 MG Oral Tablet	349405	EXACT
